여성 롱기장 다운 맥코트 BF724E,11,1,"559,200",20,100,NULL,54N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/11/06/GQ2N24110651724_0_THNAIL_ORGINL_20241106141210591.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 우븐 아노락 BH416E,11,1,"199,200",20,100,NULL,54NF 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/07/30/GQ2N24073051804_0_THNAIL_ORGINL_20241007114647006.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 우븐 아노락 BH416E,11,1,"199,200",20,100,NULL,54NF 70V,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/07/30/GQ2N24073051805_0_THNAIL_ORGINL_20241007114705896.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 숏 나일론 후드 트랙자켓 BF1105,11,1,"271,200",20,100,NULL,54N HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/07/19/GQ2N24071971546_0_THNAIL_ORGINL_20240719171139813.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 릴랙스 핏 컬러데님 블루종 BF1107,11,1,"206,640",44,100,NULL,54G IY4,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/05/31/GQ2N24053124881_0_THNAIL_ORGINL_20240531180044845.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 점퍼형 우븐 셋업 SH400E,11,1,"122,640",44,100,NULL,54GW 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/05/31/GQ2N24053124882_0_THNAIL_ORGINL_20240624135324777.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 반팔 아노락 BF690E,11,1,"117,040",44,100,NULL,54GR 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/05/08/GQ2N24050887405_0_THNAIL_ORGINL_20240711152253720.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 하이넥 점퍼 BF313E,11,1,"223,440",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/03/08/GQ2N24030865591_0_THNAIL_ORGINL_20240527172445994.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 반팔 아노락 BF690E,11,1,"117,040",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/03/12/GQ2N24031293004_0_THNAIL_ORGINL_20240527170001156.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 하이넥 점퍼 BF313E,11,1,"223,440",44,100,NULL,54G KF9,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/03/08/GQ2N24030865592_0_THNAIL_ORGINL_20240516112940561.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 르네 라코스테 (Rene Lacoste) 오버사이즈 코치자켓 BF1103,11,1,"212,240",44,100,NULL,54G IXQ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/06/GQ2N24020664161_0_THNAIL_ORGINL_20240206223629839.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 캐주얼 숏 점퍼 BF670E,11,1,"212,240",44,100,NULL,54G IXQ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/14/GQ2N24021423417_0_THNAIL_ORGINL_20240516131412659.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 하이넥 윈드브레이커 BF604E,11,1,"206,640",44,100,NULL,54G 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/22/GQ2N24022265759_0_THNAIL_ORGINL_20240516114554621.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 린넨 사파리 점퍼 BF686E,11,1,"223,440",44,100,NULL,54G 001,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/14/GQ2N24021423410_0_THNAIL_ORGINL_20240527183550361.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 골프 바람막이 BF232E,11,1,"156,240",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/22/GQ2N24022265754_0_THNAIL_ORGINL_20240527175027890.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 반팔 아노락 BF690E,11,1,"117,040",44,100,NULL,54G 132,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/03/12/GQ2N24031293003_0_THNAIL_ORGINL_20240527170046282.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 테니스 크롭 경량 점퍼 BF153E,11,1,"145,040",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/22/GQ2N24022265748_0_THNAIL_ORGINL_20240527175120269.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 릴랙스 핏 드로우스트링 윈드브레이커 BF1105,11,1,"189,840",44,100,NULL,54G 70V,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/01/30/GQ2N24013021221_0_THNAIL_ORGINL_20240130224201274.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 하이넥 윈드브레이커 BF604E,11,1,"206,640",44,100,NULL,54G CCA,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/22/GQ2N24022265761_0_THNAIL_ORGINL_20240527174930790.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 골프 스타디움 점퍼 BF268E,11,1,"178,640",44,100,NULL,54G 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/28/GQ2N24022818105_0_THNAIL_ORGINL_20240527173605443.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 테니스 크롭 경량 점퍼 BF153E,11,1,"145,040",44,100,NULL,54G 70V,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/22/GQ2N24022265747_0_THNAIL_ORGINL_20240516115457688.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 캐주얼 숏 점퍼 BF670E,11,1,"212,240",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/14/GQ2N24021423415_0_THNAIL_ORGINL_20240527183838728.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 골프 바람막이 BF232E,11,1,"156,240",44,100,NULL,54G 70V,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/14/GQ2N24021423422_0_THNAIL_ORGINL_20240516131323736.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 릴랙스 핏 드로우스트링 윈드브레이커 BF1105,11,1,"189,840",44,100,NULL,54G IXZ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/01/30/GQ2N24013021223_0_THNAIL_ORGINL_20240130224107918.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 르네 라코스테 릴랙스 핏 숏 트랙탑 BF6909,11,1,"189,840",44,100,NULL,54G J2G,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/01/11/GQ2N24011147187_0_THNAIL_ORGINL_20240129131620120.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 하이넥 경량 다운 점퍼 BF325E,11,1,"268,240",44,100,NULL,53N XFJ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/18/GQ2N23081881035_0_THNAIL_ORGINL_20231116131912341.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 테니스 베이직 경량 아노락 BF262E,11,1,"139,440",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/29/GQ2N23082933156_0_THNAIL_ORGINL_20231115115340054.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 리버시블 경량 다운 베스트 BF316E,11,1,"167,440",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/07/26/GQ2N23072670515_0_THNAIL_ORGINL_20231115115410825.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 린넨 사파리 점퍼 BF686E,11,1,"223,440",44,100,NULL,54GR HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/05/08/GQ2N24050887404_0_THNAIL_ORGINL_20240711152235986.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 점퍼형 우븐 셋업 SH400E,11,1,"122,640",44,100,NULL,54GF 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/04/03/GQ2N24040354820_0_THNAIL_ORGINL_20240711155835239.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 점퍼형 우븐 셋업 SH400E,11,1,"122,640",44,100,NULL,54GF IXQ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/04/03/GQ2N24040354821_0_THNAIL_ORGINL_20240711160324252.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 반팔 아노락 BF690E,11,1,"117,040",44,100,NULL,54G XFJ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/03/12/GQ2N24031293007_0_THNAIL_ORGINL_20240527165905278.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 스타디움 스웨트 점퍼 SF410E,11,1,"139,440",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/03/08/GQ2N24030865593_0_THNAIL_ORGINL_20240711154512428.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 이중지 스타디움 점퍼 SF630E,11,1,"167,440",44,100,NULL,54G XFJ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/16/GQ2N24021643051_0_THNAIL_ORGINL_20240527175241183.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 이중지 스타디움 점퍼 SF630E,11,1,"167,440",44,100,NULL,54G 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/16/GQ2N24021643048_0_THNAIL_ORGINL_20240516130308183.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 린넨 사파리 점퍼 BF686E,11,1,"223,440",44,100,NULL,54G CB8,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/14/GQ2N24021423412_0_THNAIL_ORGINL_20240527183632658.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 중기장 사파리 점퍼 BF502E,11,1,"223,440",44,100,NULL,54G 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/14/GQ2N24021423407_0_THNAIL_ORGINL_20240527183501968.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 중기장 원드브레이커 BF605E,11,1,"212,240",44,100,NULL,54G HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/02/06/GQ2N24020664160_0_THNAIL_ORGINL_20240408132905305.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 패딩 봄버 점퍼 BF697E,11,1,"223,440",44,100,NULL,54G 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/01/11/GQ2N24011147208_0_THNAIL_ORGINL_20240408134705609.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 중기장 사파리 점퍼 BF502E,11,1,"223,440",44,100,NULL,54G IXQ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/01/15/GQ2N24011574329_0_THNAIL_ORGINL_20240408134631432.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 모노그램 후드집업 SF7606,11,1,"122,640",44,100,NULL,54G WB5,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/24/01/16/GQ2N24011685524_0_THNAIL_ORGINL_20240129130121617.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 다이아 퀼팅 리버시블 다운 BF416E,11,1,"279,440",44,100,NULL,53NR 166,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/11/02/GQ2N23110200846_0_THNAIL_ORGINL_20231115115732841.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 롱기장 벨티드 다운점퍼 BF624E,11,1,"346,640",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/10/23/GQ2N23102318535_0_THNAIL_ORGINL_20231121184752062.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 골프 경량다운 퍼포먼스 점퍼 BF290E,11,1,"223,440",44,100,NULL,53N 166,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/09/20/GQ2N23092056321_0_THNAIL_ORGINL_20231115152124099.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 스웨터 카라 포인트 다운점퍼 BF543E,11,1,"313,040",44,100,NULL,53N SMI,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/10/10/GQ2N23101036972_0_THNAIL_ORGINL_20231115152226137.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 3 IN 1 벨티드다운 BF623E,11,1,"352,240",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/29/GQ2N23082933167_0_THNAIL_ORGINL_20231113180713001.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 헤비 다운 베스트 BF282E,11,1,"335,440",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/09/27/GQ2N23092792579_0_THNAIL_ORGINL_20231115152054105.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 3 IN 1 벨티드다운 BF623E,11,1,"352,240",44,100,NULL,53N CB8,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/29/GQ2N23082933170_0_THNAIL_ORGINL_20231116131349488.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 바머 자켓 BF125E,11,1,"257,040",44,100,NULL,53N BUQ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/09/20/GQ2N23092056382_0_THNAIL_ORGINL_20231115115040507.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 니트 소매 경량 다운 BF214E,11,1,"273,840",44,100,NULL,53N BUQ,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/09/06/GQ2N23090676514_0_THNAIL_ORGINL_20231115115107747.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 코듀로이 카라 퀼팅 점퍼 BF544E,11,1,"279,440",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/07/26/GQ2N23072670513_0_THNAIL_ORGINL_20231116132115804.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 3 IN 1 벨티드다운 BF623E,11,1,"352,240",44,100,NULL,53N SMI,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/29/GQ2N23082933179_0_THNAIL_ORGINL_20231113180345814.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 니트 소매 경량 다운 BF214E,11,1,"273,840",44,100,NULL,53N SIX,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/09/06/GQ2N23090676516_0_THNAIL_ORGINL_20231115115134169.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 경량 다운 블루종 BH805E,11,1,"201,040",44,100,NULL,53NF 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/23/GQ2N23082301854_0_THNAIL_ORGINL_20231115121334483.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 물결 퀼팅 점퍼 BF222E,11,1,"279,440",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/07/GQ2N23080739642_0_THNAIL_ORGINL_20231115115159685.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 코듀로이 카라 퀼팅 롱점퍼 BF531E,11,1,"290,640",44,100,NULL,53N HDE,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/18/GQ2N23081881016_0_THNAIL_ORGINL_20231115115932686.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 테니스 풀집업 점퍼 SF940E,11,1,"111,440",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/29/GQ2N23082933151_0_THNAIL_ORGINL_20231115130758610.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 바머 자켓 BF125E,11,1,"257,040",44,100,NULL,53N 031,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/08/01/GQ2N23080195739_0_THNAIL_ORGINL_20231115115015942.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 코듀로이 카라 퀼팅 점퍼 BF544E,11,1,"279,440",44,100,NULL,53N 70V,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/07/26/GQ2N23072670514_0_THNAIL_ORGINL_20231115120039299.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
여성 리버시블 경량 다운 베스트 BF316E,11,1,"167,440",44,100,NULL,53N 70V,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/ORBR/23/07/26/GQ2N23072670516_0_THNAIL_ORGINL_20231115115441174.jpg,,NULL,NULL,0,0,SYSDATE,SYSDATE,2,NULL,0
